PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Minnesota,2020,41,X,0.867385,X,X,X,X,X,X,256,48,29514
States,Mississippi,2020,41,X,1.61569,X,X,X,X,X,X,206,37,12750
States,Missouri,2020,41,X,1.29355,X,X,X,X,X,X,346,49,26748
States,Montana,2020,41,X,1.34737,X,X,X,X,X,X,96,31,7125
States,Nebraska,2020,41,X,1.20549,X,X,X,X,X,X,130,70,10784
States,Nevada,2020,41,X,0.647313,X,X,X,X,X,X,33,18,5098
States,New Hampshire,2020,41,X,0.652884,X,X,X,X,X,X,12,11,1838
States,New Jersey,2020,41,X,1.59866,X,X,X,X,X,X,402,36,25146
States,New Mexico,2020,41,X,1.23049,X,X,X,X,X,X,231,42,18773
States,New York,2020,41,X,0.926484,X,X,X,X,X,X,461,127,49758
States,North Carolina,2020,41,X,1.04975,X,X,X,X,X,X,935,140,89069
States,North Dakota,2020,41,X,1.64572,X,X,X,X,X,X,55,12,3342
States,Ohio,2020,41,X,0.71735,X,X,X,X,X,X,97,41,13522
States,Oklahoma,2020,41,X,1.60342,X,X,X,X,X,X,60,12,3742
States,Oregon,2020,41,X,1.48806,X,X,X,X,X,X,536,91,36020
States,Pennsylvania,2020,41,X,0.963748,X,X,X,X,X,X,562,103,58314
States,Rhode Island,2020,41,X,0.608853,X,X,X,X,X,X,74,25,12154
States,South Carolina,2020,41,X,1.46502,X,X,X,X,X,X,151,24,10307
States,South Dakota,2020,41,X,0.562169,X,X,X,X,X,X,51,29,9072
States,Tennessee,2020,41,X,1.39085,X,X,X,X,X,X,453,74,32570
States,Texas,2020,41,X,1.48922,X,X,X,X,X,X,751,81,50429
States,Utah,2020,41,X,1.02162,X,X,X,X,X,X,266,51,26037
States,Vermont,2020,41,X,0.770952,X,X,X,X,X,X,31,15,4021
States,Virginia,2020,41,X,1.10495,X,X,X,X,X,X,977,162,88420
States,Washington,2020,41,X,0.784446,X,X,X,X,X,X,140,44,17847
States,West Virginia,2020,41,X,2.5122,X,X,X,X,X,X,350,50,13932
States,Wisconsin,2020,41,X,1.18047,X,X,X,X,X,X,205,33,17366
States,Wyoming,2020,41,X,0.568855,X,X,X,X,X,X,24,18,4219
States,Commonwealth of the Northern Mariana Islands,2020,41,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,41,X,6.23907,X,X,X,X,X,X,107,7,1715
States,Virgin Islands,2020,41,X,0,X,X,X,X,X,X,0,3,973
States,New York City,2020,41,X,0.964173,X,X,X,X,X,X,739,70,76646
States,Alabama,2020,42,X,1.21625,X,X,X,X,X,X,464,96,38150
States,Alaska,2020,42,X,0.832306,X,X,X,X,X,X,27,13,3244
States,Arizona,2020,42,X,0.918876,X,X,X,X,X,X,140,35,15236
States,Arkansas,2020,42,X,0.958681,X,X,X,X,X,X,171,59,17837
States,California,2020,42,X,0.992321,X,X,X,X,X,X,650,125,65503
States,Colorado,2020,42,X,1.05007,X,X,X,X,X,X,298,66,28379
States,Connecticut,2020,42,X,1.26188,X,X,X,X,X,X,470,72,37246
States,Delaware,2020,42,X,0.653975,X,X,X,X,X,X,45,17,6881
States,District of Columbia,2020,42,X,2.42651,X,X,X,X,X,X,123,4,5069
States,Florida,2020,42,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,42,X,1.68567,X,X,X,X,X,X,1044,92,61934
States,Hawaii,2020,42,X,0.548948,X,X,X,X,X,X,12,20,2186
States,Idaho,2020,42,X,1.26632,X,X,X,X,X,X,130,34,10266
States,Illinois,2020,42,X,0.862162,X,X,X,X,X,X,641,192,74348
States,Indiana,2020,42,X,1.15595,X,X,X,X,X,X,554,110,47926
States,Iowa,2020,42,X,1.94818,X,X,X,X,X,X,100,16,5133
States,Kansas,2020,42,X,0.968295,X,X,X,X,X,X,113,26,11670
States,Kentucky,2020,42,X,1.06454,X,X,X,X,X,X,317,87,29778
States,Louisiana,2020,42,X,0.645551,X,X,X,X,X,X,235,82,36403
States,Maine,2020,42,X,0.501782,X,X,X,X,X,X,69,53,13751
States,Maryland,2020,42,X,0.980238,X,X,X,X,X,X,373,63,38052
States,Massachusetts,2020,42,X,0.608448,X,X,X,X,X,X,414,93,68042
States,Michigan,2020,42,X,0.291727,X,X,X,X,X,X,42,47,14397
States,Minnesota,2020,42,X,0.726925,X,X,X,X,X,X,205,50,28201
States,Mississippi,2020,42,X,1.55168,X,X,X,X,X,X,186,37,11987
States,Missouri,2020,42,X,1.08681,X,X,X,X,X,X,250,49,23003
States,Montana,2020,42,X,1.29082,X,X,X,X,X,X,83,31,6430
States,Nebraska,2020,42,X,1.11067,X,X,X,X,X,X,111,71,9994
States,Nevada,2020,42,X,0.507726,X,X,X,X,X,X,46,28,9060
States,New Hampshire,2020,42,X,0.183824,X,X,X,X,X,X,3,9,1632
States,New Jersey,2020,42,X,1.65582,X,X,X,X,X,X,397,36,23976
States,New Mexico,2020,42,X,1.91507,X,X,X,X,X,X,299,44,15613
States,New York,2020,42,X,0.856567,X,X,X,X,X,X,408,126,47632
States,North Carolina,2020,42,X,0.894208,X,X,X,X,X,X,798,139,89241
States,North Dakota,2020,42,X,1.94265,X,X,X,X,X,X,63,12,3243
States,Ohio,2020,42,X,0.750172,X,X,X,X,X,X,109,40,14530
States,Oklahoma,2020,42,X,1.44344,X,X,X,X,X,X,104,25,7205
States,Oregon,2020,42,X,1.29866,X,X,X,X,X,X,452,92,34805
States,Pennsylvania,2020,42,X,0.861232,X,X,X,X,X,X,488,103,56663
States,Rhode Island,2020,42,X,0.663176,X,X,X,X,X,X,76,26,11460
States,South Carolina,2020,42,X,1.8609,X,X,X,X,X,X,198,23,10640
States,South Dakota,2020,42,X,0.460087,X,X,X,X,X,X,40,31,8694
States,Tennessee,2020,42,X,1.30701,X,X,X,X,X,X,437,81,33435
States,Texas,2020,42,X,1.52946,X,X,X,X,X,X,745,74,48710
States,Utah,2020,42,X,0.820416,X,X,X,X,X,X,199,51,24256
States,Vermont,2020,42,X,0.746454,X,X,X,X,X,X,30,16,4019
States,Virginia,2020,42,X,0.942108,X,X,X,X,X,X,814,162,86402
States,Washington,2020,42,X,0.523062,X,X,X,X,X,X,88,44,16824
States,West Virginia,2020,42,X,0.747238,X,X,X,X,X,X,115,52,15390
States,Wisconsin,2020,42,X,1.08643,X,X,X,X,X,X,179,32,16476
States,Wyoming,2020,42,X,0.688137,X,X,X,X,X,X,25,16,3633
States,Commonwealth of the Northern Mariana Islands,2020,42,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,42,X,3.66232,X,X,X,X,X,X,59,7,1611
States,Virgin Islands,2020,42,X,0,X,X,X,X,X,X,0,3,661
States,New York City,2020,42,X,0.797397,X,X,X,X,X,X,620,73,77753
States,Alabama,2020,43,X,1.29847,X,X,X,X,X,X,500,96,38507
States,Alaska,2020,43,X,0.975927,X,X,X,X,X,X,30,13,3074
States,Arizona,2020,43,X,0.814843,X,X,X,X,X,X,130,34,15954
States,Arkansas,2020,43,X,1.17268,X,X,X,X,X,X,204,56,17396
States,California,2020,43,X,0.995349,X,X,X,X,X,X,642,123,64500
States,Colorado,2020,43,X,1.14292,X,X,X,X,X,X,329,66,28786
States,Connecticut,2020,43,X,1.07629,X,X,X,X,X,X,476,72,44226
States,Delaware,2020,43,X,0.629186,X,X,X,X,X,X,62,18,9854
States,District of Columbia,2020,43,X,2.2123,X,X,X,X,X,X,109,4,4927
States,Florida,2020,43,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,43,X,1.75161,X,X,X,X,X,X,1109,92,63313
States,Hawaii,2020,43,X,1.27238,X,X,X,X,X,X,27,22,2122
States,Idaho,2020,43,X,1.48841,X,X,X,X,X,X,156,35,10481
States,Illinois,2020,43,X,1.01195,X,X,X,X,X,X,739,193,73027
States,Indiana,2020,43,X,1.24926,X,X,X,X,X,X,588,111,47068
States,Iowa,2020,43,X,2.02414,X,X,X,X,X,X,109,16,5385
States,Kansas,2020,43,X,1.43541,X,X,X,X,X,X,156,27,10868
States,Kentucky,2020,43,X,1.45513,X,X,X,X,X,X,454,92,31200
States,Louisiana,2020,43,X,0.698431,X,X,X,X,X,X,264,104,37799
States,Maine,2020,43,X,0.607947,X,X,X,X,X,X,84,53,13817
States,Maryland,2020,43,X,0.931295,X,X,X,X,X,X,363,63,38978
States,Massachusetts,2020,43,X,0.669414,X,X,X,X,X,X,450,92,67223
States,Michigan,2020,43,X,0.295183,X,X,X,X,X,X,22,23,7453
States,Minnesota,2020,43,X,0.498065,X,X,X,X,X,X,130,50,26101
States,Mississippi,2020,43,X,1.90305,X,X,X,X,X,X,254,37,13347
States,Missouri,2020,43,X,1.06664,X,X,X,X,X,X,254,49,23813
States,Montana,2020,43,X,0.959874,X,X,X,X,X,X,61,31,6355
States,Nebraska,2020,43,X,0.923432,X,X,X,X,X,X,96,71,10396
States,Nevada,2020,43,X,0.835599,X,X,X,X,X,X,83,29,9933
States,New Hampshire,2020,43,X,0.595238,X,X,X,X,X,X,12,11,2016
States,New Jersey,2020,43,X,1.79331,X,X,X,X,X,X,451,36,25149
States,New Mexico,2020,43,X,1.67738,X,X,X,X,X,X,334,44,19912
States,New York,2020,43,X,0.842508,X,X,X,X,X,X,401,127,47596
States,North Carolina,2020,43,X,0.958154,X,X,X,X,X,X,852,141,88921
States,North Dakota,2020,43,X,2.49754,X,X,X,X,X,X,76,12,3043
States,Ohio,2020,43,X,0.990529,X,X,X,X,X,X,137,38,13831
States,Oklahoma,2020,43,X,2.2788,X,X,X,X,X,X,128,23,5617
States,Oregon,2020,43,X,1.30426,X,X,X,X,X,X,448,91,34349
States,Pennsylvania,2020,43,X,0.987143,X,X,X,X,X,X,572,103,57945
States,Rhode Island,2020,43,X,0.516046,X,X,X,X,X,X,64,29,12402
States,South Carolina,2020,43,X,1.5873,X,X,X,X,X,X,175,24,11025
States,South Dakota,2020,43,X,0.573703,X,X,X,X,X,X,49,31,8541
States,Tennessee,2020,43,X,1.43044,X,X,X,X,X,X,480,110,33556
States,Texas,2020,43,X,1.44101,X,X,X,X,X,X,614,65,42609
States,Utah,2020,43,X,1.03,X,X,X,X,X,X,240,51,23301
States,Vermont,2020,43,X,1.02891,X,X,X,X,X,X,42,16,4082
States,Virginia,2020,43,X,0.984834,X,X,X,X,X,X,863,162,87629
States,Washington,2020,43,X,0.615345,X,X,X,X,X,X,96,44,15601
States,West Virginia,2020,43,X,0.831787,X,X,X,X,X,X,121,52,14547
States,Wisconsin,2020,43,X,1.09333,X,X,X,X,X,X,177,32,16189
States,Wyoming,2020,43,X,0.652529,X,X,X,X,X,X,24,15,3678
States,Commonwealth of the Northern Mariana Islands,2020,43,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,43,X,5.93714,X,X,X,X,X,X,102,7,1718
States,Virgin Islands,2020,43,X,0,X,X,X,X,X,X,0,4,1445
States,New York City,2020,43,X,0.918325,X,X,X,X,X,X,669,70,72850
States,Alabama,2020,44,X,1.09974,X,X,X,X,X,X,404,96,36736
States,Alaska,2020,44,X,0.859107,X,X,X,X,X,X,25,13,2910
States,Arizona,2020,44,X,0.798059,X,X,X,X,X,X,125,34,15663
States,Arkansas,2020,44,X,1.07093,X,X,X,X,X,X,170,57,15874
States,California,2020,44,X,1.13066,X,X,X,X,X,X,732,121,64741
States,Colorado,2020,44,X,1.44315,X,X,X,X,X,X,410,66,28410
States,Connecticut,2020,44,X,1.43492,X,X,X,X,X,X,549,75,38260
States,Delaware,2020,44,X,0.542182,X,X,X,X,X,X,50,17,9222
States,District of Columbia,2020,44,X,2.23375,X,X,X,X,X,X,99,4,4432
States,Florida,2020,44,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,44,X,1.62917,X,X,X,X,X,X,1026,92,62977
States,Hawaii,2020,44,X,0.748877,X,X,X,X,X,X,15,20,2003
States,Idaho,2020,44,X,1.47029,X,X,X,X,X,X,147,35,9998
States,Illinois,2020,44,X,1.21673,X,X,X,X,X,X,874,192,71832
States,Indiana,2020,44,X,1.40395,X,X,X,X,X,X,641,111,45657
States,Iowa,2020,44,X,2.63981,X,X,X,X,X,X,135,16,5114
States,Kansas,2020,44,X,1.23062,X,X,X,X,X,X,131,27,10645
States,Kentucky,2020,44,X,1.3586,X,X,X,X,X,X,438,90,32239
States,Louisiana,2020,44,X,0.897632,X,X,X,X,X,X,329,106,36652
States,Maine,2020,44,X,0.592571,X,X,X,X,X,X,82,53,13838
States,Maryland,2020,44,X,1.2404,X,X,X,X,X,X,462,63,37246
States,Massachusetts,2020,44,X,0.788989,X,X,X,X,X,X,450,92,57035
States,Michigan,2020,44,X,0.385242,X,X,X,X,X,X,78,68,20247
States,Minnesota,2020,44,X,0.553265,X,X,X,X,X,X,208,82,37595
States,Mississippi,2020,44,X,1.48703,X,X,X,X,X,X,149,30,10020
States,Missouri,2020,44,X,1.17616,X,X,X,X,X,X,271,49,23041
States,Montana,2020,44,X,0.931815,X,X,X,X,X,X,63,32,6761
States,Nebraska,2020,44,X,1.33262,X,X,X,X,X,X,149,73,11181
States,Nevada,2020,44,X,0.835934,X,X,X,X,X,X,75,29,8972
States,New Hampshire,2020,44,X,0.598504,X,X,X,X,X,X,12,11,2005
States,New Jersey,2020,44,X,1.86805,X,X,X,X,X,X,442,36,23661
States,New Mexico,2020,44,X,1.90819,X,X,X,X,X,X,345,45,18080
States,New York,2020,44,X,0.87251,X,X,X,X,X,X,389,128,44584
States,North Carolina,2020,44,X,0.855205,X,X,X,X,X,X,739,145,86412
States,North Dakota,2020,44,X,2.61816,X,X,X,X,X,X,77,11,2941
States,Ohio,2020,44,X,1.11012,X,X,X,X,X,X,161,41,14503
States,Oklahoma,2020,44,X,2.37574,X,X,X,X,X,X,141,23,5935
States,Oregon,2020,44,X,1.29426,X,X,X,X,X,X,443,89,34228
States,Pennsylvania,2020,44,X,1.0083,X,X,X,X,X,X,555,101,55043
States,Rhode Island,2020,44,X,0.51116,X,X,X,X,X,X,60,29,11738
States,South Carolina,2020,44,X,1.37767,X,X,X,X,X,X,145,24,10525
States,South Dakota,2020,44,X,0.804829,X,X,X,X,X,X,72,31,8946
States,Tennessee,2020,44,X,1.31591,X,X,X,X,X,X,428,111,32525
States,Texas,2020,44,X,1.55983,X,X,X,X,X,X,720,76,46159
States,Utah,2020,44,X,1.07685,X,X,X,X,X,X,241,51,22380
States,Vermont,2020,44,X,0.860633,X,X,X,X,X,X,31,17,3602
States,Virginia,2020,44,X,0.940024,X,X,X,X,X,X,802,162,85317
States,Washington,2020,44,X,0.830102,X,X,X,X,X,X,137,51,16504
States,West Virginia,2020,44,X,1.44457,X,X,X,X,X,X,227,55,15714
States,Wisconsin,2020,44,X,1.17047,X,X,X,X,X,X,186,32,15891
States,Wyoming,2020,44,X,1.01626,X,X,X,X,X,X,35,14,3444
States,Commonwealth of the Northern Mariana Islands,2020,44,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,44,X,5.97015,X,X,X,X,X,X,100,7,1675
States,Virgin Islands,2020,44,X,0.248293,X,X,X,X,X,X,4,4,1611
States,New York City,2020,44,X,0.848231,X,X,X,X,X,X,623,69,73447
States,Alabama,2020,45,X,1.34503,X,X,X,X,X,X,535,96,39776
States,Alaska,2020,45,X,0.950119,X,X,X,X,X,X,28,13,2947
States,Arizona,2020,45,X,1.13246,X,X,X,X,X,X,188,34,16601
States,Arkansas,2020,45,X,1.40444,X,X,X,X,X,X,232,56,16519
States,California,2020,45,X,1.24569,X,X,X,X,X,X,857,121,68797
States,Colorado,2020,45,X,1.37246,X,X,X,X,X,X,412,66,30019
States,Connecticut,2020,45,X,1.29836,X,X,X,X,X,X,545,75,41976
States,Delaware,2020,45,X,0.741886,X,X,X,X,X,X,72,17,9705
States,District of Columbia,2020,45,X,2.49132,X,X,X,X,X,X,122,4,4897
States,Florida,2020,45,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,45,X,1.94451,X,X,X,X,X,X,1209,92,62175
States,Hawaii,2020,45,X,1.11789,X,X,X,X,X,X,22,20,1968
States,Idaho,2020,45,X,2.0324,X,X,X,X,X,X,202,35,9939
States,Illinois,2020,45,X,1.48618,X,X,X,X,X,X,1138,193,76572
States,Indiana,2020,45,X,1.52033,X,X,X,X,X,X,738,111,48542
States,Iowa,2020,45,X,5.58886,X,X,X,X,X,X,289,16,5171
States,Kansas,2020,45,X,1.87034,X,X,X,X,X,X,208,26,11121
States,Kentucky,2020,45,X,1.44337,X,X,X,X,X,X,439,89,30415
States,Louisiana,2020,45,X,0.944754,X,X,X,X,X,X,361,106,38211
States,Maine,2020,45,X,0.627554,X,X,X,X,X,X,86,53,13704
States,Maryland,2020,45,X,1.38331,X,X,X,X,X,X,499,63,36073
States,Massachusetts,2020,45,X,0.955625,X,X,X,X,X,X,547,93,57240
States,Michigan,2020,45,X,0.453136,X,X,X,X,X,X,95,68,20965
States,Minnesota,2020,45,X,0.698053,X,X,X,X,X,X,270,83,38679
States,Mississippi,2020,45,X,1.87102,X,X,X,X,X,X,226,35,12079
States,Missouri,2020,45,X,1.18762,X,X,X,X,X,X,312,49,26271
States,Montana,2020,45,X,1.00175,X,X,X,X,X,X,63,32,6289
States,Nebraska,2020,45,X,1.38705,X,X,X,X,X,X,168,73,12112
States,Nevada,2020,45,X,1.61309,X,X,X,X,X,X,139,27,8617
States,New Hampshire,2020,45,X,0.419287,X,X,X,X,X,X,8,11,1908
States,New Jersey,2020,45,X,2.53701,X,X,X,X,X,X,605,34,23847
States,New Mexico,2020,45,X,1.97208,X,X,X,X,X,X,404,44,20486
States,New York,2020,45,X,1.03146,X,X,X,X,X,X,476,125,46148
States,North Carolina,2020,45,X,0.894659,X,X,X,X,X,X,727,139,81260
States,North Dakota,2020,45,X,3.31187,X,X,X,X,X,X,72,12,2174
States,Ohio,2020,45,X,1.00897,X,X,X,X,X,X,135,37,13380
States,Oklahoma,2020,45,X,2.80195,X,X,X,X,X,X,190,22,6781
States,Oregon,2020,45,X,1.52539,X,X,X,X,X,X,544,89,35663
States,Pennsylvania,2020,45,X,1.10289,X,X,X,X,X,X,641,102,58120
States,Rhode Island,2020,45,X,0.831048,X,X,X,X,X,X,100,30,12033
States,South Carolina,2020,45,X,1.86611,X,X,X,X,X,X,189,24,10128
States,South Dakota,2020,45,X,0.689578,X,X,X,X,X,X,62,31,8991
States,Tennessee,2020,45,X,1.5098,X,X,X,X,X,X,487,109,32256
States,Texas,2020,45,X,1.78136,X,X,X,X,X,X,905,82,50804
States,Utah,2020,45,X,1.12595,X,X,X,X,X,X,258,51,22914
States,Vermont,2020,45,X,1.42379,X,X,X,X,X,X,34,14,2388
States,Virginia,2020,45,X,1.09554,X,X,X,X,X,X,934,162,85255
States,Washington,2020,45,X,0.784004,X,X,X,X,X,X,129,51,16454
States,West Virginia,2020,45,X,1.14959,X,X,X,X,X,X,165,53,14353
States,Wisconsin,2020,45,X,1.11,X,X,X,X,X,X,200,38,18018
States,Wyoming,2020,45,X,0.597229,X,X,X,X,X,X,25,16,4186
States,Commonwealth of the Northern Mariana Islands,2020,45,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,45,X,6.42361,X,X,X,X,X,X,111,7,1728
States,Virgin Islands,2020,45,X,0.0761035,X,X,X,X,X,X,1,4,1314
States,New York City,2020,45,X,0.88259,X,X,X,X,X,X,680,71,77046
States,Alabama,2020,46,X,1.16244,X,X,X,X,X,X,508,96,43701
States,Alaska,2020,46,X,1.15193,X,X,X,X,X,X,37,13,3212
States,Arizona,2020,46,X,1.81717,X,X,X,X,X,X,195,24,10731
States,Arkansas,2020,46,X,1.38284,X,X,X,X,X,X,235,54,16994
States,California,2020,46,X,1.42255,X,X,X,X,X,X,871,121,61228
States,Colorado,2020,46,X,1.29446,X,X,X,X,X,X,373,65,28815
States,Connecticut,2020,46,X,1.34264,X,X,X,X,X,X,598,76,44539
States,Delaware,2020,46,X,0.558553,X,X,X,X,X,X,59,18,10563
States,District of Columbia,2020,46,X,2.47243,X,X,X,X,X,X,139,4,5622
States,Florida,2020,46,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,46,X,1.88236,X,X,X,X,X,X,1265,93,67203
States,Hawaii,2020,46,X,0.844119,X,X,X,X,X,X,15,19,1777
States,Idaho,2020,46,X,1.77765,X,X,X,X,X,X,181,35,10182
States,Illinois,2020,46,X,1.44305,X,X,X,X,X,X,1122,194,77752
States,Indiana,2020,46,X,1.69646,X,X,X,X,X,X,856,109,50458
States,Iowa,2020,46,X,0.900735,X,X,X,X,X,X,49,16,5440
States,Kansas,2020,46,X,1.91708,X,X,X,X,X,X,209,25,10902
States,Kentucky,2020,46,X,1.56615,X,X,X,X,X,X,516,93,32947
States,Louisiana,2020,46,X,0.860352,X,X,X,X,X,X,324,92,37659
States,Maine,2020,46,X,0.790861,X,X,X,X,X,X,108,52,13656
States,Maryland,2020,46,X,1.71087,X,X,X,X,X,X,649,64,37934
States,Massachusetts,2020,46,X,0.96886,X,X,X,X,X,X,584,94,60277
States,Michigan,2020,46,X,0.430162,X,X,X,X,X,X,85,67,19760
States,Minnesota,2020,46,X,0.646858,X,X,X,X,X,X,246,83,38030
States,Mississippi,2020,46,X,1.87213,X,X,X,X,X,X,224,31,11965
States,Missouri,2020,46,X,1.38452,X,X,X,X,X,X,365,49,26363
States,Montana,2020,46,X,1.00731,X,X,X,X,X,X,62,32,6155
States,Nebraska,2020,46,X,1.34323,X,X,X,X,X,X,152,72,11316
States,Nevada,2020,46,X,1.40744,X,X,X,X,X,X,118,27,8384
States,New Hampshire,2020,46,X,0.417755,X,X,X,X,X,X,8,11,1915
States,New Jersey,2020,46,X,2.80562,X,X,X,X,X,X,725,35,25841
States,New Mexico,2020,46,X,2.09635,X,X,X,X,X,X,426,46,20321
States,New York,2020,46,X,1.16537,X,X,X,X,X,X,562,126,48225
States,North Carolina,2020,46,X,0.935279,X,X,X,X,X,X,812,138,86819
States,North Dakota,2020,46,X,2.41235,X,X,X,X,X,X,75,11,3109
States,Ohio,2020,46,X,1.52921,X,X,X,X,X,X,206,36,13471
States,Oklahoma,2020,46,X,2.25704,X,X,X,X,X,X,157,22,6956
States,Oregon,2020,46,X,1.66506,X,X,X,X,X,X,586,89,35194
States,Pennsylvania,2020,46,X,1.39202,X,X,X,X,X,X,846,102,60775
States,Rhode Island,2020,46,X,0.842625,X,X,X,X,X,X,99,28,11749
States,South Carolina,2020,46,X,1.73898,X,X,X,X,X,X,200,25,11501
States,South Dakota,2020,46,X,0.964519,X,X,X,X,X,X,84,32,8709
States,Tennessee,2020,46,X,1.64808,X,X,X,X,X,X,569,111,34525
States,Texas,2020,46,X,1.95164,X,X,X,X,X,X,1038,80,53186
States,Utah,2020,46,X,1.13928,X,X,X,X,X,X,235,51,20627
States,Vermont,2020,46,X,1.2008,X,X,X,X,X,X,36,15,2998
States,Virginia,2020,46,X,1.12169,X,X,X,X,X,X,1021,162,91023
States,Washington,2020,46,X,0.91421,X,X,X,X,X,X,151,50,16517
States,West Virginia,2020,46,X,0.783447,X,X,X,X,X,X,117,49,14934
States,Wisconsin,2020,46,X,1.08872,X,X,X,X,X,X,201,37,18462
States,Wyoming,2020,46,X,1.13717,X,X,X,X,X,X,48,16,4221
States,Commonwealth of the Northern Mariana Islands,2020,46,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,46,X,6.13982,X,X,X,X,X,X,101,6,1645
States,Virgin Islands,2020,46,X,0,X,X,X,X,X,X,0,4,1373
States,New York City,2020,46,X,0.937274,X,X,X,X,X,X,751,70,80126
States,Alabama,2020,47,X,1.34523,X,X,X,X,X,X,573,95,42595
States,Alaska,2020,47,X,1.16279,X,X,X,X,X,X,34,13,2924
States,Arizona,2020,47,X,1.5406,X,X,X,X,X,X,244,34,15838
States,Arkansas,2020,47,X,1.28683,X,X,X,X,X,X,207,53,16086
States,California,2020,47,X,1.47112,X,X,X,X,X,X,1093,121,74297
States,Colorado,2020,47,X,1.24987,X,X,X,X,X,X,355,65,28403
States,Connecticut,2020,47,X,1.2923,X,X,X,X,X,X,545,75,42173
States,Delaware,2020,47,X,0.836158,X,X,X,X,X,X,74,16,8850
States,District of Columbia,2020,47,X,2.45089,X,X,X,X,X,X,131,4,5345
States,Florida,2020,47,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,47,X,2.2012,X,X,X,X,X,X,1431,93,65010
States,Hawaii,2020,47,X,0.738786,X,X,X,X,X,X,14,18,1895
States,Idaho,2020,47,X,1.26287,X,X,X,X,X,X,130,34,10294
States,Illinois,2020,47,X,1.39575,X,X,X,X,X,X,1003,191,71861
States,Indiana,2020,47,X,1.68622,X,X,X,X,X,X,805,109,47740
States,Iowa,2020,47,X,1.44601,X,X,X,X,X,X,77,16,5325
States,Kansas,2020,47,X,1.92234,X,X,X,X,X,X,202,25,10508
States,Kentucky,2020,47,X,1.4201,X,X,X,X,X,X,395,87,27815
States,Louisiana,2020,47,X,1.00961,X,X,X,X,X,X,371,92,36747
States,Maine,2020,47,X,0.527215,X,X,X,X,X,X,71,53,13467
States,Maryland,2020,47,X,1.77098,X,X,X,X,X,X,644,64,36364
States,Massachusetts,2020,47,X,0.974493,X,X,X,X,X,X,562,92,57671
States,Michigan,2020,47,X,0.569009,X,X,X,X,X,X,86,64,15114
States,Minnesota,2020,47,X,0.503564,X,X,X,X,X,X,195,84,38724
States,Mississippi,2020,47,X,2.39543,X,X,X,X,X,X,264,31,11021
States,Missouri,2020,47,X,1.45462,X,X,X,X,X,X,351,49,24130
States,Montana,2020,47,X,0.830841,X,X,X,X,X,X,50,31,6018
States,Nebraska,2020,47,X,1.15711,X,X,X,X,X,X,135,75,11667
States,Nevada,2020,47,X,1.46653,X,X,X,X,X,X,117,25,7978
States,New Hampshire,2020,47,X,0.23175,X,X,X,X,X,X,4,11,1726
States,New Jersey,2020,47,X,3.02809,X,X,X,X,X,X,747,35,24669
States,New Mexico,2020,47,X,2.58567,X,X,X,X,X,X,498,45,19260
States,New York,2020,47,X,1.22542,X,X,X,X,X,X,577,126,47086
States,North Carolina,2020,47,X,0.973471,X,X,X,X,X,X,855,139,87830
States,North Dakota,2020,47,X,2.06117,X,X,X,X,X,X,62,12,3008
States,Ohio,2020,47,X,1.48655,X,X,X,X,X,X,200,36,13454
States,Oklahoma,2020,47,X,2.77035,X,X,X,X,X,X,145,18,5234
States,Oregon,2020,47,X,1.63314,X,X,X,X,X,X,570,88,34902
States,Pennsylvania,2020,47,X,1.44399,X,X,X,X,X,X,839,102,58103
States,Rhode Island,2020,47,X,0.680722,X,X,X,X,X,X,72,26,10577
States,South Carolina,2020,47,X,2.16319,X,X,X,X,X,X,228,25,10540
States,South Dakota,2020,47,X,0.558991,X,X,X,X,X,X,47,31,8408
States,Tennessee,2020,47,X,1.71147,X,X,X,X,X,X,566,109,33071
States,Texas,2020,47,X,1.83988,X,X,X,X,X,X,936,78,50873
States,Utah,2020,47,X,1.24423,X,X,X,X,X,X,237,51,19048
States,Vermont,2020,47,X,1.5507,X,X,X,X,X,X,39,15,2515
States,Virginia,2020,47,X,1.33995,X,X,X,X,X,X,1204,163,89854
States,Washington,2020,47,X,0.96782,X,X,X,X,X,X,160,51,16532
States,West Virginia,2020,47,X,0.841354,X,X,X,X,X,X,125,47,14857
States,Wisconsin,2020,47,X,0.836944,X,X,X,X,X,X,141,37,16847
States,Wyoming,2020,47,X,0.608788,X,X,X,X,X,X,23,13,3778
